time,ax,ay,az,atotal
2021-09-03 18:49:54.8610,1.03,-2.04,-4.51,5.05
2021-09-03 18:49:54.8710,1.71,-1.45,-2.48,3.34
2021-09-03 18:49:54.8810,1.04,-0.92,-2.38,2.75
2021-09-03 18:49:54.8910,-0.15,-0.64,-2.27,2.36
2021-09-03 18:49:54.9010,-1.64,-0.88,-1.67,2.5
2021-09-03 18:49:54.9170,-3.02,-0.72,-0.77,3.19
2021-09-03 18:49:54.9210,-2.89,-0.41,-0.31,2.93
2021-09-03 18:49:54.9310,-1.41,-0.71,0.0,1.57
2021-09-03 18:49:54.9410,-0.11,-0.92,0.34,0.98
2021-09-03 18:49:54.9510,0.67,-0.67,0.52,1.08
2021-09-03 18:49:54.9610,0.76,-0.24,0.45,0.91
2021-09-03 18:49:54.9710,0.47,-0.09,0.23,0.53
2021-09-03 18:49:54.9810,0.32,-0.03,0.39,0.5
2021-09-03 18:49:54.9910,0.67,-0.35,0.99,1.24
2021-09-03 18:49:55.0010,1.19,-0.52,1.43,1.93
2021-09-03 18:49:55.0170,1.27,-0.19,1.84,2.24
2021-09-03 18:49:55.0210,0.74,-0.07,2.47,2.57
2021-09-03 18:49:55.0310,0.33,0.16,2.98,3.0
2021-09-03 18:49:55.0400,-0.01,0.57,3.42,3.46
2021-09-03 18:49:55.0510,-0.44,1.01,3.68,3.84
2021-09-03 18:49:55.0610,-0.86,1.15,3.18,3.48
2021-09-03 18:49:55.0700,-0.68,1.08,2.71,2.99
2021-09-03 18:49:55.0810,0.28,1.16,2.01,2.33
2021-09-03 18:49:55.0910,0.85,1.31,1.36,2.07
2021-09-03 18:49:55.1000,0.85,1.45,1.22,2.07
2021-09-03 18:49:55.1150,0.67,1.04,1.21,1.73
2021-09-03 18:49:55.1200,0.46,0.11,1.0,1.1
2021-09-03 18:49:55.1300,0.81,-0.31,0.88,1.23
2021-09-03 18:49:55.1400,1.65,-0.23,0.65,1.78
2021-09-03 18:49:55.1500,2.21,-0.72,0.47,2.37
2021-09-03 18:49:55.1600,2.02,-1.65,0.63,2.68
2021-09-03 18:49:55.1700,1.27,-2.56,1.19,3.09
2021-09-03 18:49:55.1800,2.05,-2.45,1.74,3.63
2021-09-03 18:49:55.1900,3.77,-2.21,2.0,4.8
2021-09-03 18:49:55.2000,4.13,-1.97,1.69,4.87
2021-09-03 18:49:55.2160,3.41,-2.23,1.66,4.39
2021-09-03 18:49:55.2200,2.9,-3.69,2.48,5.3
2021-09-03 18:49:55.2300,3.32,-5.95,3.56,7.68
2021-09-03 18:49:55.2400,3.91,-7.58,4.64,9.7
2021-09-03 18:49:55.2500,4.49,-8.62,5.74,11.28
2021-09-03 18:49:55.2600,5.67,-10.03,6.68,13.31
2021-09-03 18:49:55.2700,7.0,-11.69,6.66,15.16
2021-09-03 18:49:55.2800,8.17,-14.62,6.81,18.07
2021-09-03 18:49:55.2900,8.55,-17.98,7.99,21.45
2021-09-03 18:49:55.3000,6.39,-19.76,9.22,22.72
2021-09-03 18:49:55.3160,3.03,-18.26,10.3,21.18
2021-09-03 18:49:55.3200,1.92,-16.39,8.54,18.58
2021-09-03 18:49:55.3300,1.68,-16.28,5.06,17.13
2021-09-03 18:49:55.3400,3.98,-14.6,3.67,15.57
2021-09-03 18:49:55.3500,5.94,-11.24,4.42,13.45
2021-09-03 18:49:55.3600,6.14,-9.25,4.69,12.05
2021-09-03 18:49:55.3700,3.49,-6.82,4.61,8.94
2021-09-03 18:49:55.3800,0.11,-4.05,3.69,5.48
2021-09-03 18:49:55.3900,-3.22,-1.75,-0.34,3.68
2021-09-03 18:49:55.4000,-4.93,-2.25,-2.13,5.82
2021-09-03 18:49:55.4150,-4.15,-4.81,-0.42,6.36
2021-09-03 18:49:55.4190,-2.17,-4.43,0.85,5.0
2021-09-03 18:49:55.4300,-1.47,-1.75,2.78,3.59
2021-09-03 18:49:55.4390,-1.51,0.54,5.51,5.73
2021-09-03 18:49:55.4500,-0.43,2.27,6.26,6.67
2021-09-03 18:49:55.4590,1.59,3.04,5.6,6.56
2021-09-03 18:49:55.4690,2.9,3.23,4.7,6.39
2021-09-03 18:49:55.4790,3.23,2.98,3.65,5.71
2021-09-03 18:49:55.4890,2.61,3.19,2.39,4.76
2021-09-03 18:49:55.5000,1.72,3.96,1.61,4.6
2021-09-03 18:49:55.5170,1.09,4.7,1.44,5.03
2021-09-03 18:49:55.5210,0.72,5.31,1.49,5.56
2021-09-03 18:49:55.5290,0.69,5.54,1.81,5.86
2021-09-03 18:49:55.5390,0.67,5.84,2.27,6.3
2021-09-03 18:49:55.5490,0.27,6.47,2.34,6.88
2021-09-03 18:49:55.5590,-0.65,6.68,2.22,7.06
2021-09-03 18:49:55.5690,-1.27,6.13,1.65,6.47
2021-09-03 18:49:55.5790,-1.29,5.08,0.37,5.25
2021-09-03 18:49:55.5890,-1.3,3.81,-1.07,4.16
2021-09-03 18:49:55.6000,-1.83,2.49,-2.29,3.84
2021-09-03 18:49:55.6170,-2.77,0.68,-3.35,4.39
2021-09-03 18:49:55.6200,-3.98,-1.78,-4.45,6.22
2021-09-03 18:49:55.6290,-5.67,-5.14,-5.5,9.42
2021-09-03 18:49:55.6390,-7.51,-8.53,-7.2,13.45
2021-09-03 18:49:55.6490,-6.9,-10.19,-8.57,14.99
2021-09-03 18:49:55.6590,-7.72,-10.43,-6.4,14.46
2021-09-03 18:49:55.6690,-11.01,-9.96,-6.34,16.14
2021-09-03 18:49:55.6790,-11.1,-8.69,-8.25,16.33
2021-09-03 18:49:55.6890,-7.56,-4.41,-7.95,11.82
2021-09-03 18:49:55.6990,-6.69,1.66,-8.53,10.96
2021-09-03 18:49:55.7180,-10.91,5.95,-9.41,15.58
2021-09-03 18:49:55.7210,-18.33,7.23,-9.51,21.87
2021-09-03 18:49:55.7290,-19.89,9.07,-7.78,23.2
2021-09-03 18:49:55.7380,-16.16,11.23,-5.71,20.49
2021-09-03 18:49:55.7490,-13.81,5.94,-6.26,16.28
2021-09-03 18:49:55.7590,-3.08,-10.97,2.24,11.61
2021-09-03 18:49:55.7690,19.03,-22.45,7.24,30.3
2021-09-03 18:49:55.7780,23.29,-4.13,1.3,23.68
2021-09-03 18:49:55.7880,12.87,10.82,-11.41,20.31
2021-09-03 18:49:55.7990,-1.07,1.31,-17.25,17.33
2021-09-03 18:49:55.8160,-10.66,-17.41,-12.9,24.14
2021-09-03 18:49:55.8190,-19.79,-23.03,-10.49,32.12
2021-09-03 18:49:55.8290,-17.05,-5.04,-3.05,18.03
2021-09-03 18:49:55.8380,-6.3,9.1,0.21,11.06
2021-09-03 18:49:55.8480,-1.04,11.84,-0.47,11.89
2021-09-03 18:49:55.8580,-0.89,6.54,-1.91,6.87
2021-09-03 18:49:55.8680,-1.97,-1.18,-1.73,2.87
2021-09-03 18:49:55.8780,-4.76,-5.42,-2.36,7.58
2021-09-03 18:49:55.8890,-6.83,-1.9,-5.51,8.97
2021-09-03 18:49:55.8990,-6.18,1.28,-7.96,10.15
2021-09-03 18:49:55.9160,-3.77,-1.28,-7.24,8.26
2021-09-03 18:49:55.9190,-1.03,-1.91,-4.33,4.84
2021-09-03 18:49:55.9280,1.59,-1.43,-3.69,4.26
2021-09-03 18:49:55.9380,1.87,-1.56,-3.75,4.47
2021-09-03 18:49:55.9480,1.26,-1.08,-2.38,2.9
2021-09-03 18:49:55.9580,0.21,-0.81,-1.34,1.57
2021-09-03 18:49:55.9680,-2.74,-0.87,-0.77,2.97
2021-09-03 18:49:55.9780,-4.98,-0.47,-0.35,5.01
2021-09-03 18:49:55.9880,-3.84,-0.27,0.15,3.85
2021-09-03 18:49:55.9980,-1.16,-0.49,0.51,1.35
2021-09-03 18:49:56.0160,0.71,-0.86,0.77,1.35
2021-09-03 18:49:56.0190,1.47,-0.53,1.12,1.92
2021-09-03 18:49:56.0280,0.99,-0.25,1.49,1.8
2021-09-03 18:49:56.0380,0.27,-0.34,2.1,2.14
2021-09-03 18:49:56.0480,-0.19,-0.46,2.32,2.37
2021-09-03 18:49:56.0570,0.42,-0.9,2.41,2.6
2021-09-03 18:49:56.0680,1.34,-0.38,2.34,2.72
2021-09-03 18:49:56.0780,2.23,0.37,2.31,3.23
2021-09-03 18:49:56.0880,2.32,0.93,2.58,3.59
2021-09-03 18:49:56.0980,1.22,1.11,2.6,3.07
2021-09-03 18:49:56.1160,-0.03,1.07,2.6,2.81
2021-09-03 18:49:56.1190,-0.65,1.1,2.73,3.01
2021-09-03 18:49:56.1280,-0.6,1.12,2.42,2.73
2021-09-03 18:49:56.1380,-0.05,0.93,1.76,1.99
2021-09-03 18:49:56.1480,0.51,0.88,1.11,1.5
2021-09-03 18:49:56.1570,1.05,0.88,0.59,1.49
2021-09-03 18:49:56.1680,2.02,0.67,0.43,2.17
2021-09-03 18:49:56.1780,2.55,0.39,0.65,2.66
2021-09-03 18:49:56.1880,2.34,0.41,0.96,2.56
2021-09-03 18:49:56.1980,2.14,0.38,1.31,2.53
2021-09-03 18:49:56.2160,1.73,-0.86,1.38,2.37
2021-09-03 18:49:56.2200,1.21,-2.09,1.52,2.85
2021-09-03 18:49:56.2270,1.25,-2.11,1.85,3.07
2021-09-03 18:49:56.2380,2.01,-2.14,1.81,3.44
2021-09-03 18:49:56.2470,2.76,-2.22,1.61,3.89
2021-09-03 18:49:56.2570,2.95,-2.3,1.64,4.08
2021-09-03 18:49:56.2670,2.76,-3.02,2.29,4.68
2021-09-03 18:49:56.2770,2.83,-4.47,2.9,6.03
2021-09-03 18:49:56.2870,3.84,-5.49,3.4,7.51
2021-09-03 18:49:56.2980,4.43,-6.07,4.24,8.62
2021-09-03 18:49:56.3150,3.73,-7.34,4.62,9.44
2021-09-03 18:49:56.3180,4.56,-8.78,4.86,11.02
2021-09-03 18:49:56.3270,7.07,-10.19,4.96,13.35
2021-09-03 18:49:56.3370,9.27,-12.48,5.41,16.46
2021-09-03 18:49:56.3470,9.95,-15.67,5.99,19.5
2021-09-03 18:49:56.3570,9.0,-18.47,7.83,21.98
2021-09-03 18:49:56.3670,6.11,-18.87,9.87,22.15
2021-09-03 18:49:56.3770,3.33,-17.04,10.3,20.18
2021-09-03 18:49:56.3870,2.47,-17.02,7.69,18.83
2021-09-03 18:49:56.3970,2.9,-16.15,4.27,16.95
2021-09-03 18:49:56.4140,4.86,-12.87,3.57,14.21
2021-09-03 18:49:56.4170,6.59,-10.24,4.3,12.91
2021-09-03 18:49:56.4270,5.05,-7.68,3.54,9.84
2021-09-03 18:49:56.4370,1.34,-4.98,3.16,6.04
2021-09-03 18:49:56.4460,-2.27,-2.94,1.06,3.86
2021-09-03 18:49:56.4570,-5.57,-1.83,-2.84,6.51
2021-09-03 18:49:56.4670,-5.38,-4.12,-2.45,7.2
2021-09-03 18:49:56.4770,-1.54,-5.98,-0.57,6.2
2021-09-03 18:49:56.4860,0.72,-2.69,1.04,2.97
2021-09-03 18:49:56.4970,1.21,0.39,4.05,4.24
2021-09-03 18:49:56.5140,1.94,1.91,5.52,6.15
2021-09-03 18:49:56.5170,3.27,2.56,5.37,6.78
2021-09-03 18:49:56.5260,4.01,2.55,5.07,6.94
2021-09-03 18:49:56.5370,4.06,2.41,4.14,6.27
2021-09-03 18:49:56.5470,3.45,2.81,2.93,5.32
2021-09-03 18:49:56.5560,2.5,3.44,2.03,4.71
2021-09-03 18:49:56.5660,1.78,4.27,1.45,4.84
2021-09-03 18:49:56.5770,1.45,4.98,1.15,5.31
2021-09-03 18:49:56.5870,1.52,5.12,0.93,5.42
2021-09-03 18:49:56.5960,1.81,4.89,0.93,5.29
2021-09-03 18:49:56.6160,1.92,5.09,0.83,5.5
2021-09-03 18:49:56.6190,1.61,5.7,0.63,5.95
2021-09-03 18:49:56.6260,1.06,5.95,0.62,6.07
2021-09-03 18:49:56.6360,0.68,5.59,0.07,5.63
2021-09-03 18:49:56.6460,0.17,4.57,-1.12,4.7
2021-09-03 18:49:56.6560,-0.59,3.22,-2.37,4.04
2021-09-03 18:49:56.6660,-1.64,1.76,-3.48,4.23
2021-09-03 18:49:56.6760,-3.01,-0.09,-4.49,5.4
2021-09-03 18:49:56.6860,-4.7,-2.91,-5.73,7.96
2021-09-03 18:49:56.6970,-6.34,-6.74,-7.39,11.84
2021-09-03 18:49:56.7150,-6.76,-10.04,-9.14,15.16
2021-09-03 18:49:56.7190,-8.26,-10.92,-8.63,16.18
2021-09-03 18:49:56.7260,-12.67,-9.25,-7.59,17.42
2021-09-03 18:49:56.7360,-15.0,-8.86,-5.76,18.34
2021-09-03 18:49:56.7460,-12.07,-6.23,-6.26,14.95
2021-09-03 18:49:56.7560,-5.65,-3.05,-12.36,13.92
2021-09-03 18:49:56.7660,-2.3,0.96,-13.61,13.83
2021-09-03 18:49:56.7760,-9.43,7.18,-9.3,15.06
2021-09-03 18:49:56.7860,-18.42,7.87,-7.75,21.47
2021-09-03 18:49:56.7960,-21.67,7.4,-5.37,23.51
2021-09-03 18:49:56.8140,-21.94,8.26,-4.2,23.81
2021-09-03 18:49:56.8180,-19.28,6.18,-6.97,21.41
2021-09-03 18:49:56.8260,-12.44,0.57,-6.23,13.92
2021-09-03 18:49:56.8350,14.16,-19.99,10.93,26.82
2021-09-03 18:49:56.8460,37.99,-24.44,9.34,46.12
2021-09-03 18:49:56.8550,23.45,7.26,-0.02,24.54
2021-09-03 18:49:56.8660,-0.16,13.83,-14.79,20.24
2021-09-03 18:49:56.8760,-11.39,-0.38,-17.62,20.98
2021-09-03 18:49:56.8850,-14.86,-15.29,-12.01,24.47
2021-09-03 18:49:56.8950,-11.99,-16.11,-8.84,21.94
2021-09-03 18:49:56.9130,-10.79,-4.62,-0.14,11.73
2021-09-03 18:49:56.9160,-10.07,2.27,1.53,10.43
2021-09-03 18:49:56.9250,-4.33,4.7,-4.81,7.99
2021-09-03 18:49:56.9350,-0.38,5.16,-0.89,5.24
2021-09-03 18:49:56.9450,-1.21,1.96,0.14,2.3
2021-09-03 18:49:56.9550,-4.74,-2.25,-1.59,5.48
2021-09-03 18:49:56.9650,-5.91,-2.17,-5.96,8.66
2021-09-03 18:49:56.9750,-4.49,-1.1,-7.52,8.82
2021-09-03 18:49:56.9850,-3.39,-1.34,-6.59,7.53
2021-09-03 18:49:56.9960,-0.68,-2.21,-5.05,5.55
2021-09-03 18:49:57.0140,2.24,-1.92,-4.68,5.53
2021-09-03 18:49:57.0170,3.01,-1.54,-4.12,5.32
2021-09-03 18:49:57.0250,2.29,-1.16,-2.32,3.46
2021-09-03 18:49:57.0350,0.83,-0.55,-0.34,1.05
2021-09-03 18:49:57.0450,-2.08,-0.8,0.56,2.29
2021-09-03 18:49:57.0550,-5.2,-1.04,1.49,5.5
2021-09-03 18:49:57.0650,-5.56,-0.09,1.76,5.83
2021-09-03 18:49:57.0750,-2.95,0.38,1.36,3.27
2021-09-03 18:49:57.0850,0.4,0.02,1.19,1.25
2021-09-03 18:49:57.0950,3.11,-0.35,1.71,3.56
2021-09-03 18:49:57.1140,3.4,0.06,2.42,4.17
2021-09-03 18:49:57.1170,1.36,0.36,2.96,3.27
2021-09-03 18:49:57.1250,0.05,0.3,3.37,3.38
2021-09-03 18:49:57.1350,0.7,0.27,3.59,3.66
2021-09-03 18:49:57.1450,1.76,0.37,3.32,3.77
2021-09-03 18:49:57.1540,1.85,0.66,2.9,3.5
2021-09-03 18:49:57.1650,1.47,1.23,2.46,3.11
2021-09-03 18:49:57.1740,0.8,1.35,2.33,2.8
2021-09-03 18:49:57.1850,0.29,0.81,1.78,1.97
2021-09-03 18:49:57.1950,0.34,0.22,0.8,0.89
2021-09-03 18:49:57.2120,1.25,-0.01,-0.05,1.25
2021-09-03 18:49:57.2150,1.92,-0.25,-0.34,1.96
2021-09-03 18:49:57.2250,1.69,-0.46,-0.15,1.75
2021-09-03 18:49:57.2340,1.06,-0.39,0.35,1.18
2021-09-03 18:49:57.2440,1.53,-0.14,0.92,1.79
2021-09-03 18:49:57.2540,2.55,-0.32,1.49,2.97
2021-09-03 18:49:57.2640,2.84,-0.6,1.81,3.42
2021-09-03 18:49:57.2740,1.85,-1.26,2.08,3.05
2021-09-03 18:49:57.2840,0.62,-1.9,2.17,2.95
2021-09-03 18:49:57.2940,0.64,-2.11,2.32,3.2
2021-09-03 18:49:57.3110,2.03,-2.76,2.2,4.07
2021-09-03 18:49:57.3150,3.8,-2.93,2.08,5.22
2021-09-03 18:49:57.3240,4.28,-2.96,1.89,5.53
2021-09-03 18:49:57.3340,4.15,-3.6,2.03,5.85
2021-09-03 18:49:57.3440,4.33,-4.46,2.32,6.63
2021-09-03 18:49:57.3540,4.99,-5.8,3.01,8.22
2021-09-03 18:49:57.3640,4.75,-7.3,4.25,9.69
2021-09-03 18:49:57.3740,4.89,-8.49,5.21,11.09
2021-09-03 18:49:57.3840,6.83,-9.37,5.97,13.04
2021-09-03 18:49:57.3940,8.81,-11.15,6.36,15.56
2021-09-03 18:49:57.4120,9.59,-13.54,6.34,17.76
2021-09-03 18:49:57.4150,8.99,-16.24,7.04,19.85
2021-09-03 18:49:57.4240,7.2,-17.5,8.27,20.65
2021-09-03 18:49:57.4340,4.16,-17.74,9.68,20.63
2021-09-03 18:49:57.4440,2.4,-17.38,8.76,19.61
2021-09-03 18:49:57.4540,2.47,-16.67,5.19,17.63
2021-09-03 18:49:57.4640,4.93,-14.29,2.85,15.38
2021-09-03 18:49:57.4740,6.86,-11.11,3.11,13.42
2021-09-03 18:49:57.4840,6.46,-8.46,3.21,11.11
2021-09-03 18:49:57.4940,2.85,-5.44,2.84,6.76
2021-09-03 18:49:57.5110,-0.96,-3.14,0.24,3.29
2021-09-03 18:49:57.5150,-3.5,-1.97,-4.11,5.74
2021-09-03 18:49:57.5240,-3.14,-3.69,-4.26,6.45
2021-09-03 18:49:57.5340,0.58,-5.78,-1.92,6.11
2021-09-03 18:49:57.5440,2.53,-2.67,0.14,3.68
2021-09-03 18:49:57.5540,3.13,0.69,2.88,4.3
2021-09-03 18:49:57.5640,3.9,2.33,4.69,6.52
2021-09-03 18:49:57.5730,4.71,3.32,5.28,7.81
2021-09-03 18:49:57.5840,4.92,3.52,5.48,8.16
2021-09-03 18:49:57.5940,4.37,3.23,4.65,7.15
2021-09-03 18:49:57.6120,3.65,3.24,3.05,5.75
2021-09-03 18:49:57.6150,2.91,3.55,1.6,4.86
2021-09-03 18:49:57.6230,2.87,4.04,0.55,4.98
2021-09-03 18:49:57.6330,3.26,4.68,0.07,5.7
2021-09-03 18:49:57.6430,3.59,5.0,0.28,6.16
2021-09-03 18:49:57.6530,3.4,5.18,0.8,6.24
2021-09-03 18:49:57.6630,2.66,5.21,1.15,5.96
2021-09-03 18:49:57.6730,1.87,5.3,1.04,5.71
2021-09-03 18:49:57.6830,1.1,5.4,0.85,5.57
2021-09-03 18:49:57.6930,0.55,4.99,0.56,5.05
2021-09-03 18:49:57.7110,0.3,4.37,-0.35,4.39
2021-09-03 18:49:57.7140,-0.31,3.38,-1.31,3.63
2021-09-03 18:49:57.7230,-1.45,1.96,-2.21,3.29
2021-09-03 18:49:57.7330,-2.83,0.29,-3.15,4.24
2021-09-03 18:49:57.7430,-4.44,-2.31,-4.3,6.59
2021-09-03 18:49:57.7530,-6.29,-6.44,-5.94,10.78
2021-09-03 18:49:57.7630,-7.32,-10.06,-8.03,14.8
2021-09-03 18:49:57.7730,-8.43,-11.0,-8.86,16.44
2021-09-03 18:49:57.7830,-11.44,-11.16,-7.3,17.57
2021-09-03 18:49:57.7930,-14.34,-9.47,-6.09,18.23
2021-09-03 18:49:57.8090,-13.25,-5.41,-6.45,15.69
2021-09-03 18:49:57.8130,-8.94,-2.38,-10.48,13.97
2021-09-03 18:49:57.8230,-5.7,-0.39,-11.26,12.62
2021-09-03 18:49:57.8330,-10.65,6.43,-7.58,14.56
2021-09-03 18:49:57.8430,-19.17,8.08,-5.99,21.64
2021-09-03 18:49:57.8530,-20.2,6.26,-5.03,21.73
2021-09-03 18:49:57.8630,-17.89,8.06,-3.56,19.94
2021-09-03 18:49:57.8730,-9.57,1.5,-2.54,10.01
2021-09-03 18:49:57.8830,6.7,-12.99,1.48,14.69
2021-09-03 18:49:57.8930,18.01,-13.33,3.23,22.63
2021-09-03 18:49:57.9090,19.9,1.24,-2.8,20.13
2021-09-03 18:49:57.9130,7.28,2.53,-10.58,13.08
2021-09-03 18:49:57.9220,-6.21,-9.25,-11.22,15.81
2021-09-03 18:49:57.9330,-16.49,-19.07,-10.05,27.14
2021-09-03 18:49:57.9430,-19.32,-9.02,-10.43,23.73
2021-09-03 18:49:57.9520,-8.76,4.69,-2.05,10.14
2021-09-03 18:49:57.9620,-3.43,11.49,-0.64,12.0
2021-09-03 18:49:57.9720,-0.33,10.23,-1.35,10.32
2021-09-03 18:49:57.9820,0.25,1.84,0.23,1.87
2021-09-03 18:49:57.9930,-3.74,-5.68,1.16,6.89
2021-09-03 18:49:58.0090,-7.4,-3.93,-2.09,8.63
2021-09-03 18:49:58.0130,-7.75,1.47,-6.76,10.38
2021-09-03 18:49:58.0220,-6.33,0.7,-5.8,8.61
2021-09-03 18:49:58.0320,-3.03,-1.58,-2.69,4.34
2021-09-03 18:49:58.0420,0.08,-2.0,-2.46,3.17
2021-09-03 18:49:58.0520,1.19,-1.71,-3.72,4.26
2021-09-03 18:49:58.0620,1.2,-0.97,-3.42,3.75
2021-09-03 18:49:58.0720,0.87,-0.93,-2.09,2.44
2021-09-03 18:49:58.0820,-0.52,-1.2,-1.3,1.84
2021-09-03 18:49:58.0920,-2.81,-0.72,-0.68,2.97
2021-09-03 18:49:58.1090,-3.26,-0.3,-0.19,3.27
2021-09-03 18:49:58.1120,-2.22,-0.54,0.02,2.28
2021-09-03 18:49:58.1220,-1.43,-0.79,0.37,1.67
2021-09-03 18:49:58.1320,-1.12,-0.35,0.79,1.41
2021-09-03 18:49:58.1420,-1.02,0.01,0.84,1.32
2021-09-03 18:49:58.1520,-0.89,-0.45,1.04,1.44
2021-09-03 18:49:58.1620,-0.77,-0.73,1.16,1.57
2021-09-03 18:49:58.1720,-0.16,-0.85,1.17,1.45
2021-09-03 18:49:58.1820,0.52,-0.5,0.94,1.18
2021-09-03 18:49:58.1920,0.96,-0.45,0.71,1.27
2021-09-03 18:49:58.2080,1.44,-0.28,1.12,1.84
2021-09-03 18:49:58.2110,1.44,0.02,1.39,2.0
2021-09-03 18:49:58.2220,1.22,0.35,1.66,2.08
2021-09-03 18:49:58.2320,1.03,0.65,1.84,2.2
2021-09-03 18:49:58.2420,0.85,0.91,2.08,2.42
2021-09-03 18:49:58.2520,0.55,0.98,2.35,2.6
2021-09-03 18:49:58.2620,0.16,1.13,2.45,2.7
2021-09-03 18:49:58.2710,0.12,1.01,2.1,2.33
2021-09-03 18:49:58.2820,0.59,0.92,1.84,2.14
2021-09-03 18:49:58.2920,1.07,0.9,1.45,2.01
2021-09-03 18:49:58.3090,1.13,0.48,1.19,1.7
2021-09-03 18:49:58.3120,0.82,-0.07,1.13,1.39
2021-09-03 18:49:58.3220,0.8,-0.42,1.11,1.43
2021-09-03 18:49:58.3310,1.02,-0.77,1.2,1.75
2021-09-03 18:49:58.3420,1.4,-1.27,1.31,2.29
2021-09-03 18:49:58.3510,2.71,-1.32,1.6,3.41
2021-09-03 18:49:58.3620,3.72,-1.35,1.82,4.35
2021-09-03 18:49:58.3710,3.7,-1.47,1.28,4.18
2021-09-03 18:49:58.3810,3.32,-1.52,0.96,3.77
2021-09-03 18:49:58.3920,3.12,-2.62,1.36,4.29
2021-09-03 18:49:58.4080,3.32,-4.43,2.1,5.92
2021-09-03 18:49:58.4120,4.32,-5.59,2.89,7.63
2021-09-03 18:49:58.4210,5.29,-5.84,3.82,8.75
2021-09-03 18:49:58.4310,5.67,-6.4,4.35,9.59
2021-09-03 18:49:58.4410,4.98,-8.21,5.19,10.91
2021-09-03 18:49:58.4510,4.74,-10.19,5.89,12.68
2021-09-03 18:49:58.4610,7.23,-11.48,6.51,15.04
2021-09-03 18:49:58.4710,9.83,-13.04,6.67,17.63
2021-09-03 18:49:58.4810,10.08,-15.31,6.43,19.42
2021-09-03 18:49:58.4910,7.71,-17.9,7.92,21.03
2021-09-03 18:49:58.5070,3.82,-19.11,11.44,22.59
2021-09-03 18:49:58.5110,1.35,-19.06,11.37,22.23
2021-09-03 18:49:58.5210,-0.07,-17.92,7.72,19.51
2021-09-03 18:49:58.5310,1.64,-15.76,4.19,16.38
2021-09-03 18:49:58.5410,4.79,-11.77,3.97,13.31
2021-09-03 18:49:58.5510,5.92,-9.47,3.61,11.73
2021-09-03 18:49:58.5610,3.29,-6.99,3.25,8.38
2021-09-03 18:49:58.5700,-0.16,-4.3,2.26,4.86
2021-09-03 18:49:58.5810,-3.79,-1.94,-1.66,4.56
2021-09-03 18:49:58.5910,-6.44,-2.29,-2.89,7.42
2021-09-03 18:49:58.6080,-4.19,-5.11,-1.51,6.77
2021-09-03 18:49:58.6110,-0.85,-4.34,0.39,4.43
2021-09-03 18:49:58.6210,0.41,-0.59,2.6,2.69
2021-09-03 18:49:58.6310,0.56,1.74,5.29,5.59
2021-09-03 18:49:58.6410,1.44,2.71,5.98,6.72
2021-09-03 18:49:58.6510,2.77,2.98,5.75,7.04
2021-09-03 18:49:58.6610,3.58,2.7,5.44,7.04
2021-09-03 18:49:58.6710,3.77,2.49,4.33,6.25
2021-09-03 18:49:58.6810,3.14,2.93,2.92,5.19
2021-09-03 18:49:58.6910,2.35,3.57,1.79,4.63
2021-09-03 18:49:58.7070,1.93,4.28,1.1,4.82
2021-09-03 18:49:58.7110,1.83,4.8,0.96,5.22
2021-09-03 18:49:58.7200,1.89,5.01,1.09,5.46
2021-09-03 18:49:58.7300,1.84,5.12,1.4,5.61
2021-09-03 18:49:58.7400,1.52,5.36,1.5,5.76
2021-09-03 18:49:58.7500,0.76,5.74,1.36,5.94
2021-09-03 18:49:58.7600,-0.3,5.84,1.1,5.95
2021-09-03 18:49:58.7700,-1.06,5.34,0.17,5.44
2021-09-03 18:49:58.7800,-1.61,4.18,-1.24,4.64
2021-09-03 18:49:58.7900,-2.12,2.91,-2.64,4.46
2021-09-03 18:49:58.8060,-2.96,1.53,-3.71,4.98
2021-09-03 18:49:58.8100,-4.33,-0.5,-4.84,6.51
2021-09-03 18:49:58.8210,-6.11,-3.64,-6.34,9.52
2021-09-03 18:49:58.8300,-6.72,-7.3,-8.55,13.09
2021-09-03 18:49:58.8400,-6.93,-9.86,-9.69,15.46
2021-09-03 18:49:58.8500,-9.05,-11.04,-8.69,16.71
2021-09-03 18:49:58.8600,-12.09,-10.55,-8.14,17.99
2021-09-03 18:49:58.8700,-12.85,-8.24,-8.62,17.53
2021-09-03 18:49:58.8800,-9.37,-4.51,-9.93,14.37
2021-09-03 18:49:58.8900,-5.33,-0.48,-12.09,13.22
2021-09-03 18:49:58.9060,-7.26,4.95,-11.53,14.49
2021-09-03 18:49:58.9090,-15.57,8.47,-9.03,19.89
2021-09-03 18:49:58.9200,-20.43,8.66,-7.46,23.41
2021-09-03 18:49:58.9300,-19.21,9.46,-5.14,22.02
2021-09-03 18:49:58.9400,-17.18,7.31,-6.72,19.84
2021-09-03 18:49:58.9500,-14.75,2.54,-9.31,17.62
2021-09-03 18:49:58.9600,6.3,-14.98,8.97,18.56
2021-09-03 18:49:58.9700,38.11,-32.38,13.6,51.82
2021-09-03 18:49:58.9790,31.63,0.55,4.16,31.9
2021-09-03 18:49:58.9900,4.71,17.05,-12.06,21.4
2021-09-03 18:49:59.0070,-11.72,4.32,-17.45,21.45
2021-09-03 18:49:59.0110,-19.06,-16.51,-11.03,27.52
2021-09-03 18:49:59.0190,-18.38,-21.38,-11.13,30.31
2021-09-03 18:49:59.0290,-12.57,-4.95,-2.27,13.69
